date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:06:33	160147/160147	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/3.jpg	demo.zytheme.com/cryptech/assets/images/background/3.jpg	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:34	1806/1806	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon1.png	demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon1.png	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:34	1995/1995	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon2.png	demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon2.png	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:35	2000/2000	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon3.png	demo.zytheme.com/cryptech/assets/images/icons/BitcoinIcon3.png	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:37	85278/85278	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/mockups/chart-3.png	demo.zytheme.com/cryptech/assets/images/mockups/chart-3.png	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:38	108120/108120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/1.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/1.jpg	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:39	128066/128066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/2.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/2.jpg	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:39	109163/109163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/3.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/3.jpg	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:40	1336/1336	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinCalculators.js	demo.zytheme.com/cryptech/assets/js/bitcoinCalculators.js	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:41	4570/4570	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinPrice.js	demo.zytheme.com/cryptech/assets/js/bitcoinPrice.js	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:42	1393/1393	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinChart.js	demo.zytheme.com/cryptech/assets/js/bitcoinChart.js	(from https://demo.zytheme.com/cryptech/home-consulting.html)
06:06:44	318773/318773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/4.jpg	demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/4.jpg	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:45	123640/123640	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/mockups/laptop-mockup.png	demo.zytheme.com/cryptech/assets/images/mockups/laptop-mockup.png	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:46	538025/538025	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/1.jpg	demo.zytheme.com/cryptech/assets/images/background/1.jpg	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:47	392634/392634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/video/2.jpg	demo.zytheme.com/cryptech/assets/images/video/2.jpg	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:47	960/960	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinTracker.js	demo.zytheme.com/cryptech/assets/js/bitcoinTracker.js	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:48	364/364	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinPriceWidgets.js	demo.zytheme.com/cryptech/assets/js/bitcoinPriceWidgets.js	(from https://demo.zytheme.com/cryptech/home-blockchain.html)
06:06:50	499471/499471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/7.jpg	demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/7.jpg	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:51	69271/69271	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/10.jpg	demo.zytheme.com/cryptech/assets/images/background/10.jpg	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:52	498019/498019	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/6.jpg	demo.zytheme.com/cryptech/assets/images/sliders/slide-bg/6.jpg	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:53	431932/431932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/video/3.jpg	demo.zytheme.com/cryptech/assets/images/video/3.jpg	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:53	46929/46929	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/9.jpg	demo.zytheme.com/cryptech/assets/images/background/9.jpg	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:54	3755/3755	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:01%20GMT	https://demo.zytheme.com/cryptech/assets/js/plugins/jquery.gmap.min.js	demo.zytheme.com/cryptech/assets/js/plugins/jquery.gmap.min.js	(from https://demo.zytheme.com/cryptech/home-investment.html)
06:06:56	142510/142510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/5.jpg	demo.zytheme.com/cryptech/assets/images/background/5.jpg	(from https://demo.zytheme.com/cryptech/home-corporation.html)
06:06:57	50366/50366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/11.jpg	demo.zytheme.com/cryptech/assets/images/background/11.jpg	(from https://demo.zytheme.com/cryptech/home-corporation.html)
06:06:58	50275/50275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/background/12.jpg	demo.zytheme.com/cryptech/assets/images/background/12.jpg	(from https://demo.zytheme.com/cryptech/home-corporation.html)
06:06:58	517028/517028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/video/4.jpg	demo.zytheme.com/cryptech/assets/images/video/4.jpg	(from https://demo.zytheme.com/cryptech/home-corporation.html)
06:07:00	181786/181786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/5.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/5.jpg	(from https://demo.zytheme.com/cryptech/page-about.html)
06:07:01	131190/131190	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/6.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/6.jpg	(from https://demo.zytheme.com/cryptech/page-our-team.html)
06:07:01	48260/48260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/team/grid/4.jpg	demo.zytheme.com/cryptech/assets/images/team/grid/4.jpg	(from https://demo.zytheme.com/cryptech/page-our-team.html)
06:07:02	20644/20644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/team/grid/5.jpg	demo.zytheme.com/cryptech/assets/images/team/grid/5.jpg	(from https://demo.zytheme.com/cryptech/page-our-team.html)
06:07:03	20235/20235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/team/grid/6.jpg	demo.zytheme.com/cryptech/assets/images/team/grid/6.jpg	(from https://demo.zytheme.com/cryptech/page-our-team.html)
06:07:05	160147/160147	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/17.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/17.jpg	(from https://demo.zytheme.com/cryptech/page-how-works.html)
06:07:06	5102/5102	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/13.png	demo.zytheme.com/cryptech/assets/images/clients/13.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:06	377340/377340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/7.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/7.jpg	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:07	4364/4364	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/14.png	demo.zytheme.com/cryptech/assets/images/clients/14.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:08	3688/3688	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/15.png	demo.zytheme.com/cryptech/assets/images/clients/15.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:09	3970/3970	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/16.png	demo.zytheme.com/cryptech/assets/images/clients/16.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:10	4717/4717	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/17.png	demo.zytheme.com/cryptech/assets/images/clients/17.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:11	5987/5987	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/18.png	demo.zytheme.com/cryptech/assets/images/clients/18.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:12	4345/4345	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/19.png	demo.zytheme.com/cryptech/assets/images/clients/19.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:13	3381/3381	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/clients/20.png	demo.zytheme.com/cryptech/assets/images/clients/20.png	(from https://demo.zytheme.com/cryptech/page-clients.html)
06:07:15	224189/224189	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/10.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/10.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:16	44486/44486	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/1.jpg	demo.zytheme.com/cryptech/assets/images/gallery/1.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:17	138433/138433	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/1.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/1.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:17	43255/43255	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/2.jpg	demo.zytheme.com/cryptech/assets/images/gallery/2.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:19	131854/131854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/2.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/2.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:19	22134/22134	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/3.jpg	demo.zytheme.com/cryptech/assets/images/gallery/3.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:20	64012/64012	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/3.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/3.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:21	27826/27826	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/4.jpg	demo.zytheme.com/cryptech/assets/images/gallery/4.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:22	71905/71905	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/4.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/4.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:23	58072/58072	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/5.jpg	demo.zytheme.com/cryptech/assets/images/gallery/5.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:25	164770/164770	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/5.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/5.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:26	65576/65576	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/6.jpg	demo.zytheme.com/cryptech/assets/images/gallery/6.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:27	132871/132871	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/6.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/6.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:27	26506/26506	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/7.jpg	demo.zytheme.com/cryptech/assets/images/gallery/7.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:28	62132/62132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/7.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/7.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:29	47552/47552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/8.jpg	demo.zytheme.com/cryptech/assets/images/gallery/8.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:31	127538/127538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/8.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/8.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:32	44177/44177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/9.jpg	demo.zytheme.com/cryptech/assets/images/gallery/9.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:33	110885/110885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/gallery/full/9.jpg	demo.zytheme.com/cryptech/assets/images/gallery/full/9.jpg	(from https://demo.zytheme.com/cryptech/page-gallery.html)
06:07:34	339331/339331	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/8.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/8.jpg	(from https://demo.zytheme.com/cryptech/page-contact.html)
06:07:35	288521/288521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/1.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/1.jpg	(from https://demo.zytheme.com/cryptech/page-faqs.html)
06:07:36	157588/157588	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/9.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/9.jpg	(from https://demo.zytheme.com/cryptech/page-consultation.html)
06:07:37	202770/202770	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/15.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/15.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:38	49179/49179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/1.jpg	demo.zytheme.com/cryptech/assets/images/services/1.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:38	52445/52445	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/2.jpg	demo.zytheme.com/cryptech/assets/images/services/2.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:39	59697/59697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/3.jpg	demo.zytheme.com/cryptech/assets/images/services/3.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:40	34350/34350	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/4.jpg	demo.zytheme.com/cryptech/assets/images/services/4.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:41	74824/74824	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/5.jpg	demo.zytheme.com/cryptech/assets/images/services/5.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:42	73035/73035	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/6.jpg	demo.zytheme.com/cryptech/assets/images/services/6.jpg	(from https://demo.zytheme.com/cryptech/services-grid.html)
06:07:43	96280/96280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/16.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/16.jpg	(from https://demo.zytheme.com/cryptech/services-single.html)
06:07:44	7701/7701	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/services/chart-card.png	demo.zytheme.com/cryptech/assets/images/services/chart-card.png	(from https://demo.zytheme.com/cryptech/services-single.html)
06:07:46	190093/190093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/18.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/18.jpg	(from https://demo.zytheme.com/cryptech/page-exchanges-rates.html)
06:07:47	892/892	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/js/bitcoinTrackerTheme.js	demo.zytheme.com/cryptech/assets/js/bitcoinTrackerTheme.js	(from https://demo.zytheme.com/cryptech/page-market-data.html)
06:07:49	128709/128709	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/13.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/13.jpg	(from https://demo.zytheme.com/cryptech/page-wallet.html)
06:07:49	104768/104768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/11.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/11.jpg	(from https://demo.zytheme.com/cryptech/page-wallet.html)
06:07:50	536/536	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/app-store-icon.png	demo.zytheme.com/cryptech/assets/images/icons/app-store-icon.png	(from https://demo.zytheme.com/cryptech/page-wallet.html)
06:07:51	941/941	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/google-play-icon.png	demo.zytheme.com/cryptech/assets/images/icons/google-play-icon.png	(from https://demo.zytheme.com/cryptech/page-wallet.html)
06:07:53	106787/106787	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/mockups/mockup-1.png	demo.zytheme.com/cryptech/assets/images/mockups/mockup-1.png	(from https://demo.zytheme.com/cryptech/page-wallet.html)
06:07:56	190013/190013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/12.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/12.jpg	(from https://demo.zytheme.com/cryptech/case-studies.html)
06:07:57	273885/273885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/14.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/14.jpg	(from https://demo.zytheme.com/cryptech/case-study-single-1.html)
06:07:58	186/186	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/icons/download.png	demo.zytheme.com/cryptech/assets/images/icons/download.png	(from https://demo.zytheme.com/cryptech/case-study-single-1.html)
06:07:58	17167/17167	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/chart/chart.png	demo.zytheme.com/cryptech/assets/images/chart/chart.png	(from https://demo.zytheme.com/cryptech/case-study-single-1.html)
06:07:59	5995/5995	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/chart/chart-card.png	demo.zytheme.com/cryptech/assets/images/chart/chart-card.png	(from https://demo.zytheme.com/cryptech/case-study-single-1.html)
06:08:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Jan%202024%2011:08:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-title/title-1.html	demo.zytheme.com/cryptech/assets/images/page-title/title-1.html	(from https://demo.zytheme.com/cryptech/header-1.html)
06:08:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Jan%202024%2011:08:01%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-title/title-8.html	demo.zytheme.com/cryptech/assets/images/page-title/title-8.html	(from https://demo.zytheme.com/cryptech/header-2.html)
06:08:04	203515/203515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/2.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/2.jpg	(from https://demo.zytheme.com/cryptech/page-title-2.html)
06:08:06	279851/279851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/3.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/3.jpg	(from https://demo.zytheme.com/cryptech/page-title-3.html)
06:08:08	273885/273885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/page-titles/4.jpg	demo.zytheme.com/cryptech/assets/images/page-titles/4.jpg	(from https://demo.zytheme.com/cryptech/page-title-4.html)
06:08:08	92314/92314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/5.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/5.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
